代號,名稱,所在村里,住址,座標住址,座標緯度,座標經度
100040600286,山崎國小(一),新竹縣新豐鄉山崎村,新竹縣新豐鄉山崎村新興路291號,新竹縣新豐鄉山崎村17鄰新興路291號,24.871927,120.998785
100040600287,山崎國小(二),新竹縣新豐鄉山崎村,新竹縣新豐鄉山崎村新興路291號,新竹縣新豐鄉山崎村17鄰新興路291號,24.871927,120.998785
100040600288,山崎國小(三),新竹縣新豐鄉山崎村,新竹縣新豐鄉山崎村新興路291號,新竹縣新豐鄉山崎村17鄰新興路291號,24.871927,120.998785
100040600289,上坑活動中心,新竹縣新豐鄉上坑村,新竹縣新豐鄉上坑村401號,新竹縣新豐鄉上坑村5鄰坑子口401號,24.890844,120.974542
100040600290,鳳坑村集會所,新竹縣新豐鄉鳳坑村,新竹縣新豐鄉鳳坑村671之4號,新竹縣新豐鄉鳳坑村14鄰坑子口671之4號,24.895828,120.97386
100040600291,新豐國小(一),新竹縣新豐鄉重興村,新竹縣新豐鄉重興村明德巷13號,新竹縣新豐鄉重興村17鄰明德巷13號,24.900762,120.988758
100040600292,新豐國小(二),新竹縣新豐鄉重興村,新竹縣新豐鄉重興村明德巷13號,新竹縣新豐鄉重興村17鄰明德巷13號,24.900762,120.988758
100040600293,新豐國小(三),新竹縣新豐鄉重興村,新竹縣新豐鄉重興村明德巷13號,新竹縣新豐鄉重興村17鄰明德巷13號,24.900762,120.988758
100040600294,新豐老人文康活動中心,新竹縣新豐鄉崎頂村,新竹縣新豐鄉重興村長春路89巷1號,新竹縣新豐鄉重興村20鄰長春路89巷1號,24.899257,120.985033
100040600295,關聖宮,新竹縣新豐鄉崎頂村,新竹縣新豐鄉員山村建興路一段202之4號,新竹縣新豐鄉員山村12鄰建興路一段202之5號,24.883132,120.994235
100040600296,松林國小(一),新竹縣新豐鄉松林村,新竹縣新豐鄉松林村松林街99號,新竹縣新豐鄉松林村17鄰松林街99號,24.868983,120.990757
100040600297,松林國小(二),新竹縣新豐鄉松林村,新竹縣新豐鄉松林村松林街99號,新竹縣新豐鄉松林村17鄰松林街99號,24.868983,120.990757
100040600298,松林國小(三),新竹縣新豐鄉松林村,新竹縣新豐鄉松林村松林街99號,新竹縣新豐鄉松林村17鄰松林街99號,24.868983,120.990757
100040600299,松林活動中心,新竹縣新豐鄉松柏村,新竹縣新豐鄉松柏村康樂路1段516號,新竹縣新豐鄉松柏村1鄰康樂路一段516號,24.874987,120.985566
100040600300,松林國小(四),新竹縣新豐鄉松柏村,新竹縣新豐鄉松林村松林街99號,新竹縣新豐鄉松林村17鄰松林街99號,24.868983,120.990757
100040600301,松林國小(五),新竹縣新豐鄉松柏村,新竹縣新豐鄉松林村松林街99號,新竹縣新豐鄉松林村17鄰松林街99號,24.868983,120.990757
100040700302,華龍村集會所,新竹縣芎林鄉華龍村,新竹縣芎林鄉華龍村鹿寮坑176之1號,新竹縣芎林鄉華龍村6鄰鹿寮坑176之1號,24.742721,121.135598
100040700303,五龍村集會所,新竹縣芎林鄉五龍村,新竹縣芎林鄉五龍村富林路1段138巷91號,新竹縣芎林鄉五龍村4鄰富林路一段138巷89號,24.736276,121.122344
100040700304,秀湖社區活動中心,新竹縣芎林鄉秀湖村,新竹縣芎林鄉秀湖村五和街3號,新竹縣芎林鄉秀湖村5鄰五和街5號,24.734096,121.117007
100040700305,永興社區活動中心,新竹縣芎林鄉永興村,新竹縣芎林鄉永興村王爺坑39之5號,新竹縣芎林鄉永興村7鄰王爺坑39之5號,24.749045,121.111239
100040700306,碧潭國小,新竹縣芎林鄉石潭村,新竹縣芎林鄉石潭村福昌街90號,新竹縣芎林鄉石潭村10鄰福昌街90號,24.746746,121.103542
100040700307,石潭社區活動中心,新竹縣芎林鄉石潭村,新竹縣芎林鄉石潭村福昌街300巷47號,新竹縣芎林鄉石潭村8鄰福昌街300巷47號,24.748657,121.100607
100040700308,芎林國中,新竹縣芎林鄉新鳳村,新竹縣芎林鄉新鳳村五股林74號,新竹縣芎林鄉新鳳村8鄰五股林74號,24.762309,121.091294
100040700309,新鳳村集會所,新竹縣芎林鄉新鳳村,新竹縣芎林鄉新鳳村文衡路200號,新竹縣芎林鄉新鳳村6鄰文衡路152號,24.766818,121.088802
100040700310,中坑村集會所,新竹縣芎林鄉中坑村,新竹縣芎林鄉中坑村中坑7之3號,新竹縣芎林鄉中坑村2鄰中坑7之3號,24.774958,121.092359
100040700311,水坑村集會所,新竹縣芎林鄉水坑村,新竹縣芎林鄉水坑村文華街183號,新竹縣芎林鄉水坑村4鄰文華街183號,24.781742,121.098162
100040700312,芎林國小,新竹縣芎林鄉文林村,新竹縣芎林鄉文林村文山路288號,新竹縣芎林鄉文林村4鄰文山路288號,24.774047,121.083127
100040700313,芎林鄉圖書館,新竹縣芎林鄉文林村,新竹縣芎林鄉文林村文山路290號,新竹縣芎林鄉文林村4鄰文山路290號,24.774565,121.082373
100040700314,芎林福德社(市場旁),新竹縣芎林鄉芎林村,新竹縣芎林鄉芎林村文化街99之1號,新竹縣芎林鄉芎林村15鄰文化街99號,24.775302,121.077298
100040700315,台大幼兒園,新竹縣芎林鄉上山村,新竹縣芎林鄉上山村文山路688巷13號,新竹縣芎林鄉上山村4鄰文山路688巷13號,24.781122,121.076357
100040700316,上山村集會所,新竹縣芎林鄉上山村,新竹縣芎林鄉上山村文山路880號,新竹縣芎林鄉上山村6鄰文山路878號,24.785282,121.072424
100040700317,大矽谷活動中心,新竹縣芎林鄉上山村,新竹縣芎林鄉上山村三民路2號,新竹縣芎林鄉上山村7鄰三民路4號,24.79037,121.07677
100040700318,新竹縣農會,新竹縣芎林鄉上山村,新竹縣芎林鄉上山村文山路989號,新竹縣芎林鄉上山村10鄰文山路989號,24.787457,121.068668
100040700319,下山社區活動中心,新竹縣芎林鄉下山村,新竹縣芎林鄉下山村文山路1202巷6號,新竹縣芎林鄉下山村9鄰文山路1202巷6號,24.790894,121.064623
100040800320,橫山村集會所,新竹縣橫山鄉橫山村,新竹縣橫山鄉橫山村橫山101號,新竹縣橫山鄉橫山村5鄰橫山101號,24.718616,121.115743
100040800321,華山國中,新竹縣橫山鄉橫山村,新竹縣橫山鄉橫山村橫山街一段29號,新竹縣橫山鄉橫山村6鄰橫山街一段29號,24.718278,121.109259
100040800322,橫山社區長壽俱樂部會館,新竹縣橫山鄉橫山村,新竹縣橫山鄉橫山村橫山96號,新竹縣橫山鄉橫山村3鄰橫山96號,24.718053,121.115834
100040800323,田寮村集會所,新竹縣橫山鄉田寮村,新竹縣橫山鄉田寮村田洋街132號,新竹縣橫山鄉田寮村8鄰田洋街148之2號,24.704309,121.105093
100040800324,南昌村集會所,新竹縣橫山鄉南昌村,新竹縣橫山鄉南昌村薯園41號,新竹縣橫山鄉南昌村6鄰薯園41號,24.671627,121.130806
100040800325,豐鄉村集會所,新竹縣橫山鄉豐鄉村,新竹縣橫山鄉豐鄉村大山背32號,新竹縣橫山鄉豐鄉村3鄰大山背32號,24.692328,121.136506
100040800326,豐田村集會所,新竹縣橫山鄉豐田村,新竹縣橫山鄉豐田村油羅63之1號,新竹縣橫山鄉豐田村3鄰油羅63之1號,24.70423,121.156901
100040800327,內灣村廣濟宮活動中心,新竹縣橫山鄉內灣村,新竹縣橫山鄉內灣村大同路1號,新竹縣橫山鄉內灣村4鄰大同路1號,24.706459,121.181782
100040800328,力行村南河集會所,新竹縣橫山鄉力行村,新竹縣橫山鄉力行村中山街一段177號,新竹縣橫山鄉力行村9鄰中山街一段177號,24.71576,121.168146
100040800329,力行村合興茶工廠,新竹縣橫山鄉力行村,新竹縣橫山鄉力行村中山街一段5巷21號,新竹縣橫山鄉力行村5鄰中山街一段5巷21號,24.717577,121.154499
100040800330,福興社區活動中心,新竹縣橫山鄉福興村,新竹縣橫山鄉福興村八十分37號,新竹縣橫山鄉福興村8鄰八十分33號,24.735736,121.169974
100040800331,沙坑村集會所,新竹縣橫山鄉沙坑村,新竹縣橫山鄉沙坑村沙坑街50號,新竹縣橫山鄉沙坑村3鄰沙坑街28號,24.738965,121.161825
100040800332,大平地托兒所,新竹縣橫山鄉沙坑村,新竹縣橫山鄉沙坑村中豐路三段241號,新竹縣橫山鄉沙坑村18鄰中豐路三段215號,24.745817,121.166963
100040800333,新興社區長壽俱樂部會館,新竹縣橫山鄉新興村,新竹縣橫山鄉新興村信義街5號,新竹縣橫山鄉新興村5鄰信義街1號,24.71606,121.143336
100040800334,橫山鄉立圖書館,新竹縣橫山鄉新興村,新竹縣橫山鄉新興村新興街67巷7號,新竹縣橫山鄉新興村7鄰新興街67巷5號,24.715803,121.142235
100040800335,橫山鄉老人文康中心,新竹縣橫山鄉大肚村,新竹縣橫山鄉大肚村永昌街53號,新竹縣橫山鄉大肚村8鄰永昌街51號,24.722186,121.134236
100040900336,埔尾社區活動中心,新竹縣北埔鄉北埔村,新竹縣北埔鄉埔尾村埔心街１號,新竹縣北埔鄉埔尾村3鄰埔心街3號,24.700858,121.054445
100040900337,北埔國小〈大禮堂〉,新竹縣北埔鄉南興村,新竹縣北埔鄉埔尾村埔心街２４號,新竹縣北埔鄉埔尾村4鄰埔心街24號,24.700536,121.054352
100040900338,南興北埔社區長壽俱樂部,新竹縣北埔鄉大湖村,新竹縣北埔鄉南興村城門街43號,新竹縣北埔鄉南興村14鄰城門街41號,24.698816,121.05598
100040900339,北埔國小,新竹縣北埔鄉埔尾村,新竹縣北埔鄉埔尾村埔心街２４號,新竹縣北埔鄉埔尾村4鄰埔心街24號,24.700536,121.054352
100040900340,北埔國中,新竹縣北埔鄉埔尾村,新竹縣北埔鄉埔尾村埔心街１４１號,新竹縣北埔鄉埔尾村8鄰埔心街141號,24.704277,121.047729
100040900341,水磜社區活動中心,新竹縣北埔鄉水磜村,新竹縣北埔鄉水磜村中豐路１巷９號,新竹縣北埔鄉水磜村8鄰中豐路1巷9號,24.703728,121.059348
100040900342,南昌宮,新竹縣北埔鄉南埔村,新竹縣北埔鄉南埔村南埔１7號,新竹縣北埔鄉南埔村2鄰南埔17號,24.697012,121.041779
100040900343,大林社區活動中心,新竹縣北埔鄉大林村,新竹縣北埔鄉大林村大林街２０號,新竹縣北埔鄉大林村1鄰大林街18號,24.688732,121.053214
100040900344,南坑村衛生室,新竹縣北埔鄉南坑村,新竹縣北埔鄉南坑村３鄰１之１號,新竹縣北埔鄉南坑村3鄰小南坑1之3號,24.673207,121.05168
100040900345,大坪國小,新竹縣北埔鄉外坪村,新竹縣北埔鄉外坪村1鄰外大坪８號,新竹縣北埔鄉外坪村1鄰外大坪8號,24.675232,121.059118
100041000346,寶山國中（一）,新竹縣寶山鄉雙溪村,新竹縣寶山鄉雙溪村三峰路2段600號,新竹縣寶山鄉雙溪村4鄰三峰路二段600號,24.764701,120.991348
100041000347,寶山國中（二）,新竹縣寶山鄉雙溪村,新竹縣寶山鄉雙溪村三峰路2段600號,新竹縣寶山鄉雙溪村4鄰三峰路二段600號,24.764701,120.991348
100041000348,雙溪國小（一）,新竹縣寶山鄉雙新村,新竹縣寶山鄉雙溪村雙園路2段310號,新竹縣寶山鄉雙溪村9鄰雙園路二段310號,24.765726,120.990551
100041000349,雙溪國小（二）,新竹縣寶山鄉雙新村,新竹縣寶山鄉雙溪村雙園路2段310號,新竹縣寶山鄉雙溪村9鄰雙園路二段310號,24.765726,120.990551
100041000350,大崎村集會所,新竹縣寶山鄉大崎村,新竹縣寶山鄉大崎村雙園路一段6巷32號,新竹縣寶山鄉大崎村16鄰雙園路一段6巷32號,24.769789,121.003924
100041000351,三峰村民眾活動中心,新竹縣寶山鄉三峰村,新竹縣寶山鄉三峰村三峰路1段330巷10號,新竹縣寶山鄉三峰村2鄰三峰路一段330巷10號,24.729827,121.003553
100041000352,新城國小,新竹縣寶山鄉新城村,新竹縣寶山鄉新城村寶新路2段475號,新竹縣寶山鄉新城村10鄰寶新路二段475號,24.733474,120.967436
100041000353,寶斗村集會所,新竹縣寶山鄉寶斗村,新竹縣寶山鄉寶斗村寶斗路110號,新竹縣寶山鄉寶斗村6鄰寶斗路110號,24.728802,120.953362
100041000354,深井社區活動中心,新竹縣寶山鄉深井村,新竹縣寶山鄉深井村雙林路2段18號,新竹縣寶山鄉深井村7鄰雙林路二段18號,24.742529,120.959574
100041000355,寶山村集會所,新竹縣寶山鄉寶山村,新竹縣寶山鄉寶山村新湖路2段26號,新竹縣寶山鄉寶山村2鄰新湖路二段26號,24.732887,121.026294
100041000356,油田村衛生室前廣場,新竹縣寶山鄉油田村,新竹縣寶山鄉油田村新湖路3段170號,新竹縣寶山鄉油田村8鄰新湖路三段168號,24.724539,121.013515
100041000357,山湖村集會所,新竹縣寶山鄉山湖村,新竹縣寶山鄉山湖村山湖二路98號,新竹縣寶山鄉山湖村8鄰山湖二路98號,24.747443,121.038182
100041100358,峨眉鄉立圖書館,新竹縣峨眉鄉峨眉村,新竹縣峨眉鄉峨眉村4號,新竹縣峨眉鄉峨眉村1鄰峨眉4號,24.687273,121.026201
100041100359,中盛社區長壽俱樂部會館,新竹縣峨眉鄉中盛村,新竹縣峨眉鄉中盛村196號,新竹縣峨眉鄉中盛村3鄰中興196號,24.692319,121.031149
100041100360,石井集會所,新竹縣峨眉鄉石井村,新竹縣峨眉鄉石井村41號,新竹縣峨眉鄉石井村4鄰石井41號,24.701557,121.000465
100041100361,峨眉鄉老人文康中心,新竹縣峨眉鄉七星村,新竹縣峨眉鄉峨眉村獅山街28號,新竹縣峨眉鄉峨眉村7鄰獅山街28號,24.686463,121.017371
100041100362,交通部觀光局參山國家風景區管理處獅山遊客中心,新竹縣峨眉鄉七星村,新竹縣峨眉鄉七星村六寮60之8號,新竹縣峨眉鄉七星村14鄰六寮60之7號,24.655796,121.023107
100041100363,富興社區活動中心,新竹縣峨眉鄉富興村,新竹縣峨眉鄉富興村富農新邨33號,新竹縣峨眉鄉富興村1鄰富農新邨33號,24.69047,120.986549
100041100364,原赤坪村集會所,新竹縣峨眉鄉湖光村,新竹縣峨眉鄉湖光村9號之1,新竹縣峨眉鄉湖光村12鄰十二寮9號,24.673799,120.990844
100041100365,湖光社區活動中心,新竹縣峨眉鄉湖光村,新竹縣峨眉鄉湖光村湖農新邨32號,新竹縣峨眉鄉湖光村11鄰湖農新邨38號,24.663648,120.988263
100041200366,尖石鄉中正堂,新竹縣尖石鄉嘉樂村,新竹縣尖石鄉嘉樂村70號,新竹縣尖石鄉嘉樂村2鄰麥樹仁70號,24.732678,121.242492
100041200367,嘉樂社區活動中心,新竹縣尖石鄉嘉樂村,新竹縣尖石鄉嘉樂村9號,新竹縣尖石鄉嘉樂村1鄰砂坪9號,24.699054,121.192982
100041200368,多功能農特產品展示中心,新竹縣尖石鄉義興村,新竹縣尖石鄉嘉樂村70號,新竹縣尖石鄉嘉樂村2鄰麥樹仁70號,24.732678,121.242492
100041200369,嘉興國小義興分校,新竹縣尖石鄉義興村,新竹縣尖石鄉義興村51號,新竹縣尖石鄉義興村2鄰尖石51號,24.697477,121.206267
100041200370,新樂村集會所,新竹縣尖石鄉新樂村,新竹縣尖石鄉新樂村水田29號,新竹縣尖石鄉新樂村1鄰水田29號,24.732357,121.251157
100041200371,錦屏村集會所,新竹縣尖石鄉錦屏村,新竹縣尖石鄉錦屏村4號,新竹縣尖石鄉錦屏村1鄰比麟4號,24.692885,121.220038
100041200372,那羅社區活動中心,新竹縣尖石鄉錦屏村,新竹縣尖石鄉錦屏村111號,新竹縣尖石鄉錦屏村10鄰那羅111號,24.680221,121.247513
100041200373,梅花國民小學,新竹縣尖石鄉梅花村,新竹縣尖石鄉梅花村25號,新竹縣尖石鄉梅花村1鄰梅花25號,24.677794,121.208948
100041200374,玉峰村民眾活動中心,新竹縣尖石鄉玉峰村,新竹縣尖石鄉玉峰村38號,新竹縣尖石鄉玉峰村10鄰石磊38號,24.654723,121.326589
100041200375,石磊國民小學,新竹縣尖石鄉玉峰村,新竹縣尖石鄉玉峰村49號,新竹縣尖石鄉玉峰村10鄰石磊49號,24.655545,121.326417
100041200376,新光國小司馬庫斯分班教室,新竹縣尖石鄉玉峰村,新竹縣尖石鄉玉峰村5號,新竹縣尖石鄉玉峰村11鄰平論文5號,24.654096,121.334814
100041200377,田埔社區集會所,新竹縣尖石鄉秀巒村,新竹縣尖石鄉秀巒村田埔57號,新竹縣尖石鄉秀巒村3鄰田埔57號,24.638939,121.274243
100041200378,秀巒村民眾活動中心,新竹縣尖石鄉秀巒村,新竹縣尖石鄉秀巒村控溪8號,新竹縣尖石鄉秀巒村4鄰控溪8號,24.618447,121.285165
100041200379,新光國民小學,新竹縣尖石鄉秀巒村,新竹縣尖石鄉秀巒村17號,新竹縣尖石鄉秀巒村12鄰養老17號,24.58814,121.268041
100041300380,五峰鄉公所調解室,新竹縣五峰鄉大隘村,新竹縣五峰鄉大隘村95之1號,新竹縣五峰鄉大隘村6鄰五峰95號,24.632065,121.119633
100041300381,茅圃民眾活動中心,新竹縣五峰鄉大隘村,新竹縣五峰鄉大隘村405之1號,新竹縣五峰鄉大隘村21鄰茅圃405號,24.616389,121.102767
100041300382,桃山村多功能活動中心,新竹縣五峰鄉桃山村,新竹縣五峰鄉桃山村桃山52之1,新竹縣五峰鄉桃山村1鄰桃山1之1號,24.599315,121.109415
100041300383,桃山國民小學,新竹縣五峰鄉桃山村,新竹縣五峰鄉桃山村清泉243號,新竹縣五峰鄉桃山村15鄰清泉241號,24.575302,121.106212
100041300384,花園國民小學,新竹縣五峰鄉花園村,新竹縣五峰鄉花園村花園174號,新竹縣五峰鄉花園村8鄰花園172號,24.647849,121.151519
