選區,姓名,政黨,候選人網址,選區網址
"2014 > 村里長 > 嘉義縣 > 布袋鎮 > 龍江里",蕭吳王珠,無,http://k.olc.tw/elections/candidates/view/53c02820-bed4-4245-99c6-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02233-ef04-456c-97ad-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 布袋鎮 > 永安里",柯明珠,民主進步黨,http://k.olc.tw/elections/candidates/view/53c02821-9660-415b-af32-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02233-cb3c-49e7-8258-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 布袋鎮 > 東安里",陳兩傳,無,http://k.olc.tw/elections/candidates/view/53c02821-3b40-4c6d-b3be-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02233-032c-4c7b-b748-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 布袋鎮 > 江山里",翁振家,無,http://k.olc.tw/elections/candidates/view/53c02821-3e90-4005-9192-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02234-3734-49f7-a3e5-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 布袋鎮 > 東港里",林榮泰,無,http://k.olc.tw/elections/candidates/view/53c02821-a728-473a-95fe-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02234-3bdc-4c82-9157-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 布袋鎮 > 中安里",李福度,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02821-fa44-4ed4-8068-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02234-94e8-443f-aace-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 布袋鎮 > 貴舍里",張文香,無,http://k.olc.tw/elections/candidates/view/53c02821-2384-416c-9820-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02234-50a0-4699-8f69-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 大林鎮 > 明華里",江志明,無,http://k.olc.tw/elections/candidates/view/53c02822-af50-4332-a692-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02235-e9e4-4206-8d2e-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 大林鎮 > 大糖里",蕭淑芬,無,http://k.olc.tw/elections/candidates/view/53c02822-8918-4ddf-8902-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02236-6458-4cd6-9718-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 大林鎮 > 大美里",簡慶煌,無,http://k.olc.tw/elections/candidates/view/53c02822-0420-4466-a6ef-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02236-6474-4e81-979c-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 大林鎮 > 中坑里",劉清源,無,http://k.olc.tw/elections/candidates/view/53c02822-ce54-400c-b145-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02237-8f04-4adb-9143-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 大林鎮 > 義和里",簡國坤,無,http://k.olc.tw/elections/candidates/view/53c02823-54a8-4c71-8d40-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02237-0fe8-4778-9ad6-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 大林鎮 > 內林里",簡和仁,無,http://k.olc.tw/elections/candidates/view/53c02823-ff7c-48dc-ac56-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02238-42f0-4baa-9a65-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 大林鎮 > 溝背里",簡牛,民主進步黨,http://k.olc.tw/elections/candidates/view/53c02823-053c-4e21-9821-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02238-ac98-4b30-8f26-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 民雄鄉 > 東榮村",張金富,無,http://k.olc.tw/elections/candidates/view/540b5590-1f5c-4e95-bcaf-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c02239-dc68-4cc4-b397-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 民雄鄉 > 中樂村",洪源漳,無,http://k.olc.tw/elections/candidates/view/53c02823-9744-4889-b009-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02239-3994-4938-8493-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 民雄鄉 > 西安村",江源發,無,http://k.olc.tw/elections/candidates/view/53c02823-9cb8-49db-8986-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02239-3c6c-48cc-877b-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 民雄鄉 > 興中村",姚鋒鍾,無,http://k.olc.tw/elections/candidates/view/53c02825-7804-443d-be58-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0223a-2c00-4311-9f9d-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 民雄鄉 > 福興村",劉文渠,無,http://k.olc.tw/elections/candidates/view/53c02825-299c-495f-baf1-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0223a-2070-43c8-bdd3-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 民雄鄉 > 東興村",張永泉,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02825-5dfc-4d22-9a78-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0223b-063c-446c-b8ce-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 民雄鄉 > 山中村",鄭永欽,無,http://k.olc.tw/elections/candidates/view/540b5592-b750-4942-a759-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c0223b-f7b0-4874-8d74-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 民雄鄉 > 大崎村",陳谷全,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02825-aa68-4319-b3ff-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0223c-e3c4-4d94-a3be-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 溪口鄉 > 美北村",吳杉壹,無,http://k.olc.tw/elections/candidates/view/53c02826-21ec-4a9b-991d-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0223e-d9ac-4613-b7ce-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 溪口鄉 > 林腳村",許彩鳳,無,http://k.olc.tw/elections/candidates/view/540b5594-e908-4f1b-a319-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c0223e-e474-4b99-99e5-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 溪口鄉 > 柳溝村",劉献章,中華統一促進黨,http://k.olc.tw/elections/candidates/view/53c02827-84c0-4b12-91b4-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0223e-b58c-405b-9329-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 新港鄉 > 埤子村",張世立,無,http://k.olc.tw/elections/candidates/view/53c02828-6064-4f09-91da-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0223f-e270-42fd-9ca3-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 新港鄉 > 中庄村",張秀安,無,http://k.olc.tw/elections/candidates/view/53c02827-8fb8-4eb0-9d9d-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0223f-b8ec-4f92-95f9-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 新港鄉 > 大潭村",林陳麥,無,http://k.olc.tw/elections/candidates/view/540b5596-49d0-4fad-97dc-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c0223f-ff50-4959-8b14-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 新港鄉 > 宮後村",陳圳岸,無,http://k.olc.tw/elections/candidates/view/53c02827-5f10-4cd0-bcc0-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02240-422c-4fd5-a1d8-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 新港鄉 > 西庄村",何蒼林,無,http://k.olc.tw/elections/candidates/view/53c02828-4188-471f-86f2-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02240-d120-4899-868c-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 新港鄉 > 南崙村",王張素女,無,http://k.olc.tw/elections/candidates/view/53c02828-1a88-4637-9575-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02241-0688-4af2-8e6c-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 新港鄉 > 北崙村",陳素卿,無,http://k.olc.tw/elections/candidates/view/53c02828-054c-48b6-af0a-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02241-e5f4-4c67-bf38-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 新港鄉 > 菜公村",范姜鎮興,無,http://k.olc.tw/elections/candidates/view/53c0282a-6ce0-43fc-a0f2-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02242-9b78-4b4b-85f5-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 新港鄉 > 潭大村",江錦澤,無,http://k.olc.tw/elections/candidates/view/53c0282b-0e0c-44e0-baf3-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02242-34b4-43b8-8618-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 新港鄉 > 共和村",洪金成,無,http://k.olc.tw/elections/candidates/view/540b5597-22c4-4291-913d-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c02242-f6a4-4535-94c4-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 新港鄉 > 板頭村",杜徐灑,無,http://k.olc.tw/elections/candidates/view/53c0282c-a6dc-473d-a6e2-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02242-0ef0-4e59-a316-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 新港鄉 > 南港村",鄭錦煌,無,http://k.olc.tw/elections/candidates/view/53c0282b-d1d8-421c-b609-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02243-bb50-4ddc-8ea2-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 六腳鄉 > 蒜頭村",呂松助,無,http://k.olc.tw/elections/candidates/view/53c0282c-243c-48c1-927c-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02243-031c-4b16-b4b8-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 六腳鄉 > 雙涵村",陳鶴松,無,http://k.olc.tw/elections/candidates/view/53c0282c-9038-4fbf-9502-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02244-7c00-4729-8594-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 六腳鄉 > 六斗村",康珍,無,http://k.olc.tw/elections/candidates/view/53c0282d-d8f8-4674-99e7-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02244-36f4-4fdc-bf0b-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 六腳鄉 > 三義村",黃世宗,無,http://k.olc.tw/elections/candidates/view/53c0282c-e154-4513-bd93-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02244-9300-4647-a678-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 六腳鄉 > 港美村",林哲祥,無,http://k.olc.tw/elections/candidates/view/53c0282c-07bc-4bb5-a19a-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02244-37a4-45ec-8f75-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 六腳鄉 > 竹本村",陳寶賢,無,http://k.olc.tw/elections/candidates/view/53c0282d-5e80-418b-9593-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02245-5008-4b52-9d37-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 六腳鄉 > 蘇厝村",蘇庭芳,無,http://k.olc.tw/elections/candidates/view/53c0282d-00a8-4a9c-a49f-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02245-c268-4dab-b410-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 六腳鄉 > 正義村",林麗珍,無,http://k.olc.tw/elections/candidates/view/53c0282d-3270-4f62-9f54-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02246-d608-4d26-a744-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 六腳鄉 > 崩山村",謝英彬,無,http://k.olc.tw/elections/candidates/view/53c0282d-f708-464a-9dfb-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02246-eb2c-41c3-a123-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 六腳鄉 > 六南村",楊詳林,無,http://k.olc.tw/elections/candidates/view/540b5599-d318-4fb7-bf57-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c02246-6ee4-4592-a70c-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 東石鄉 > 猿樹村",吳蔡愛,無,http://k.olc.tw/elections/candidates/view/53c0282e-a728-4d82-a221-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02247-33d8-4bd5-a3a5-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 東石鄉 > 龍港村",吳振德,無,http://k.olc.tw/elections/candidates/view/53c0282e-caec-42c6-afed-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02247-6fa8-4b42-9a9c-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 東石鄉 > 永屯村",陳嘉文,中國國民黨,http://k.olc.tw/elections/candidates/view/53c0282e-b148-4bbd-ae23-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02247-dbd8-473a-a7af-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 東石鄉 > 三家村",高江滿,無,http://k.olc.tw/elections/candidates/view/53c0282e-25b4-4225-b712-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02247-f684-4b99-9860-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 東石鄉 > 頂揖村",謝賢金,無,http://k.olc.tw/elections/candidates/view/53c0282e-9210-463e-99ee-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02248-84b0-4174-ad91-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 東石鄉 > 下揖村",陳慶堂,無,http://k.olc.tw/elections/candidates/view/540b559b-3ea4-4880-bf71-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c02248-6cf8-463d-aad5-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 東石鄉 > 溪下村",張水順,無,http://k.olc.tw/elections/candidates/view/53c0282e-9380-4791-a1b8-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02248-8640-43fd-9389-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 東石鄉 > 東崙村",陳秀文,無,http://k.olc.tw/elections/candidates/view/53c02830-7bc0-444a-904a-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02249-4f40-443a-a2b9-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 東石鄉 > 西崙村",唐容,無,http://k.olc.tw/elections/candidates/view/540b559b-c3f8-4976-925c-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c02249-58e0-4c3d-b7fa-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 東石鄉 > 洲仔村",鄭春喬,無,http://k.olc.tw/elections/candidates/view/53c02830-6a0c-4cad-bca5-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02249-1ec8-4719-9d1a-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 義竹鄉 > 岸腳村",翁黃幸栢,無,http://k.olc.tw/elections/candidates/view/53c02830-19bc-44d8-9aba-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224a-5ca8-43ca-9a98-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 義竹鄉 > 六桂村",翁男勳,無,http://k.olc.tw/elections/candidates/view/53c02830-76d4-40aa-8ffd-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224a-39b4-426d-89d3-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 義竹鄉 > 中平村",謝添丁,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02831-1f24-4808-85bd-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224b-f1d8-46a3-8f29-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 義竹鄉 > 新店村",葉朝賢,無,http://k.olc.tw/elections/candidates/view/540b559e-febc-4b88-803b-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c0224b-d4c4-454f-9ec5-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 義竹鄉 > 官和村",王天賜,無,http://k.olc.tw/elections/candidates/view/53c02831-bfe0-433b-93ff-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224b-d544-477a-ae63-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 義竹鄉 > 北華村",蔡明賢,無,http://k.olc.tw/elections/candidates/view/53c02831-4a0c-4257-a005-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224c-8ba8-4db7-b252-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 義竹鄉 > 東過村",康榮郎,無,http://k.olc.tw/elections/candidates/view/53c02831-1718-4cfb-8381-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224c-02c0-40ec-b832-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 義竹鄉 > 新富村",林福傳,無,http://k.olc.tw/elections/candidates/view/540b559e-8d1c-4be7-a929-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c0224c-30b0-42c7-aceb-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 義竹鄉 > 後鎮村",張耿豪,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02831-61e4-443a-9db7-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224c-85c8-4224-a36e-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 義竹鄉 > 東光村",趙崇福,無,http://k.olc.tw/elections/candidates/view/53c02831-bcd0-4e27-84cb-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224d-ed28-4a67-a042-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 義竹鄉 > 東榮村",丁勝義,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02831-7a00-4d46-b086-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224e-051c-4d98-a5c3-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 鹿草鄉 > 西井村",黃德旺,無,http://k.olc.tw/elections/candidates/view/53c02832-1268-4fc3-8665-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224e-6080-41fe-b412-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 鹿草鄉 > 鹿東村",陳重安,無,http://k.olc.tw/elections/candidates/view/53c02832-a4a4-4f84-a8e4-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224f-d914-42e2-bb62-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 鹿草鄉 > 施家村",施青宏,無,http://k.olc.tw/elections/candidates/view/53c02832-7088-4eeb-8bf5-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224f-f890-4f6d-bf7d-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 鹿草鄉 > 竹山村",蔡鴻章,無,http://k.olc.tw/elections/candidates/view/53c02832-1338-460a-8341-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224f-a020-456a-8008-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 鹿草鄉 > 松竹村",林正和,無,http://k.olc.tw/elections/candidates/view/53c02832-4c20-4e0a-acd7-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0224f-3f0c-4ec9-85d7-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 鹿草鄉 > 三角村",黃福明,無,http://k.olc.tw/elections/candidates/view/53c02833-a658-47aa-af86-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02250-3e08-4578-982b-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 鹿草鄉 > 後堀村",陳信同,無,http://k.olc.tw/elections/candidates/view/53c02833-8ae0-4b2f-bad9-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02250-e234-4dbb-abd6-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 水上鄉 > 水頭村",黃石坤,無,http://k.olc.tw/elections/candidates/view/53c02833-1ebc-4c54-85b8-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02250-2460-4165-b37a-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 水上鄉 > 水上村",蔡宗河,無,http://k.olc.tw/elections/candidates/view/53c02833-f620-473e-b3b4-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02250-0c90-448b-8426-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 水上鄉 > 塗溝村",呂銘珍,無,http://k.olc.tw/elections/candidates/view/53c02833-3410-488b-b542-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02251-d2dc-4f02-987a-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 水上鄉 > 大崙村",沈建村,無,http://k.olc.tw/elections/candidates/view/53c02833-fe6c-461f-9c8c-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02251-304c-412e-89d6-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 水上鄉 > 靖和村",蘇慶光,無,http://k.olc.tw/elections/candidates/view/53c02834-7eb8-4fd8-87e8-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02251-b594-4d90-8319-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 水上鄉 > 回歸村",李福來,無,http://k.olc.tw/elections/candidates/view/53c02833-b874-4c36-9628-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02251-7af4-4655-8c5d-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 水上鄉 > 三鎮村",林志忠,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02833-136c-4423-9259-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02252-b14c-4691-8f20-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 水上鄉 > 柳鄉村",黃義坤,無,http://k.olc.tw/elections/candidates/view/53c02834-1998-47e4-89b1-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02252-ec4c-4880-b320-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 水上鄉 > 寬士村",黃榮郎,無,http://k.olc.tw/elections/candidates/view/53c02834-1670-42ab-8220-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02253-1910-4800-8246-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 中埔鄉 > 中埔村",游淑貞,無,http://k.olc.tw/elections/candidates/view/53c02835-2024-45d0-8400-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02254-8298-4398-adc5-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 中埔鄉 > 富收村",范國興,無,http://k.olc.tw/elections/candidates/view/53c02835-cb28-46bb-8780-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02255-fd3c-4934-8f8e-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 中埔鄉 > 和睦村",嚴添福,無,http://k.olc.tw/elections/candidates/view/53c02835-3dfc-469e-9e1d-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02255-cd6c-4d5c-9703-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 中埔鄉 > 和美村",黃茂榮,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02835-0b74-474d-a7c5-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02255-a954-4a9d-a8c9-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 中埔鄉 > 瑞豐村",陳章瑞,無,http://k.olc.tw/elections/candidates/view/53c02836-e1b4-4208-a50a-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02256-2488-46d2-b09b-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 中埔鄉 > 灣潭村",林木松,無,http://k.olc.tw/elections/candidates/view/53c02836-7180-40e9-b87b-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02256-2910-4917-a626-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 中埔鄉 > 同仁村",田成伍,無,http://k.olc.tw/elections/candidates/view/53c02836-42d8-4e58-ae49-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02256-8874-432d-9fca-5c5aacb5b862
"2014 > 村里長 > 嘉義縣 > 中埔鄉 > 社口村",陳盈志,無,http://k.olc.tw/elections/candidates/view/540b55a4-25bc-48ff-88c6-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c02256-62e4-40e6-940b-5c5aacb5b862
