ivid,id,name,town,county,vid,icid,itid
KHH-080-043,64000080-043,林德里,苓雅區,高雄市,043,KHH,KHH-080
KHH-080-044,64000080-044,林貴里,苓雅區,高雄市,044,KHH,KHH-080
KHH-080-045,64000080-045,林榮里,苓雅區,高雄市,045,KHH,KHH-080
KHH-080-046,64000080-046,英明里,苓雅區,高雄市,046,KHH,KHH-080
KHH-080-047,64000080-047,林靖里,苓雅區,高雄市,047,KHH,KHH-080
KHH-080-048,64000080-048,朝陽里,苓雅區,高雄市,048,KHH,KHH-080
KHH-080-049,64000080-049,福隆里,苓雅區,高雄市,049,KHH,KHH-080
KHH-080-050,64000080-050,福祥里,苓雅區,高雄市,050,KHH,KHH-080
KHH-080-051,64000080-051,福海里,苓雅區,高雄市,051,KHH,KHH-080
KHH-080-052,64000080-052,福康里,苓雅區,高雄市,052,KHH,KHH-080
KHH-080-053,64000080-053,福人里,苓雅區,高雄市,053,KHH,KHH-080
KHH-080-054,64000080-054,福地里,苓雅區,高雄市,054,KHH,KHH-080
KHH-080-055,64000080-055,福居里,苓雅區,高雄市,055,KHH,KHH-080
KHH-080-056,64000080-056,福東里,苓雅區,高雄市,056,KHH,KHH-080
KHH-080-057,64000080-057,福西里,苓雅區,高雄市,057,KHH,KHH-080
KHH-080-058,64000080-058,永康里,苓雅區,高雄市,058,KHH,KHH-080
KHH-080-059,64000080-059,正文里,苓雅區,高雄市,059,KHH,KHH-080
KHH-080-060,64000080-060,正言里,苓雅區,高雄市,060,KHH,KHH-080
KHH-080-061,64000080-061,正大里,苓雅區,高雄市,061,KHH,KHH-080
KHH-080-062,64000080-062,五福里,苓雅區,高雄市,062,KHH,KHH-080
KHH-080-063,64000080-063,正心里,苓雅區,高雄市,063,KHH,KHH-080
KHH-080-064,64000080-064,正道里,苓雅區,高雄市,064,KHH,KHH-080
KHH-080-065,64000080-065,正義里,苓雅區,高雄市,065,KHH,KHH-080
KHH-080-066,64000080-066,正仁里,苓雅區,高雄市,066,KHH,KHH-080
KHH-080-067,64000080-067,文昌里,苓雅區,高雄市,067,KHH,KHH-080
KHH-080-068,64000080-068,建軍里,苓雅區,高雄市,068,KHH,KHH-080
KHH-080-069,64000080-069,衛武里,苓雅區,高雄市,069,KHH,KHH-080
KHH-090-001,64000090-001,草衙里,前鎮區,高雄市,001,KHH,KHH-090
KHH-090-002,64000090-002,明孝里,前鎮區,高雄市,002,KHH,KHH-090
KHH-090-003,64000090-003,明正里,前鎮區,高雄市,003,KHH,KHH-090
KHH-090-004,64000090-004,明義里,前鎮區,高雄市,004,KHH,KHH-090
KHH-090-005,64000090-005,仁愛里,前鎮區,高雄市,005,KHH,KHH-090
KHH-090-006,64000090-006,德昌里,前鎮區,高雄市,006,KHH,KHH-090
KHH-090-007,64000090-007,平等里,前鎮區,高雄市,007,KHH,KHH-090
KHH-090-008,64000090-008,平昌里,前鎮區,高雄市,008,KHH,KHH-090
KHH-090-009,64000090-009,明禮里,前鎮區,高雄市,009,KHH,KHH-090
KHH-090-010,64000090-010,信義里,前鎮區,高雄市,010,KHH,KHH-090
KHH-090-011,64000090-011,信德里,前鎮區,高雄市,011,KHH,KHH-090
KHH-090-012,64000090-012,明道里,前鎮區,高雄市,012,KHH,KHH-090
KHH-090-013,64000090-013,興化里,前鎮區,高雄市,013,KHH,KHH-090
KHH-090-014,64000090-014,興仁里,前鎮區,高雄市,014,KHH,KHH-090
KHH-090-015,64000090-015,前鎮里,前鎮區,高雄市,015,KHH,KHH-090
KHH-090-016,64000090-016,鎮東里,前鎮區,高雄市,016,KHH,KHH-090
KHH-090-017,64000090-017,鎮榮里,前鎮區,高雄市,017,KHH,KHH-090
KHH-090-018,64000090-018,鎮昌里,前鎮區,高雄市,018,KHH,KHH-090
KHH-090-019,64000090-019,鎮海里,前鎮區,高雄市,019,KHH,KHH-090
KHH-090-020,64000090-020,鎮陽里,前鎮區,高雄市,020,KHH,KHH-090
KHH-090-021,64000090-021,興邦里,前鎮區,高雄市,021,KHH,KHH-090
KHH-090-022,64000090-022,鎮中里,前鎮區,高雄市,022,KHH,KHH-090
KHH-090-023,64000090-023,鎮北里,前鎮區,高雄市,023,KHH,KHH-090
KHH-090-024,64000090-024,忠純里,前鎮區,高雄市,024,KHH,KHH-090
KHH-090-025,64000090-025,忠誠里,前鎮區,高雄市,025,KHH,KHH-090
KHH-090-028,64000090-028,西山里,前鎮區,高雄市,028,KHH,KHH-090
KHH-090-029,64000090-029,民權里,前鎮區,高雄市,029,KHH,KHH-090
KHH-090-030,64000090-030,建隆里,前鎮區,高雄市,030,KHH,KHH-090
KHH-090-031,64000090-031,振興里,前鎮區,高雄市,031,KHH,KHH-090
KHH-090-032,64000090-032,良和里,前鎮區,高雄市,032,KHH,KHH-090
KHH-090-033,64000090-033,西甲里,前鎮區,高雄市,033,KHH,KHH-090
KHH-090-034,64000090-034,盛興里,前鎮區,高雄市,034,KHH,KHH-090
KHH-090-035,64000090-035,盛豐里,前鎮區,高雄市,035,KHH,KHH-090
KHH-090-036,64000090-036,興中里,前鎮區,高雄市,036,KHH,KHH-090
KHH-090-037,64000090-037,興東里,前鎮區,高雄市,037,KHH,KHH-090
KHH-090-038,64000090-038,忠孝里,前鎮區,高雄市,038,KHH,KHH-090
KHH-090-039,64000090-039,復國里,前鎮區,高雄市,039,KHH,KHH-090
KHH-090-040,64000090-040,竹內里,前鎮區,高雄市,040,KHH,KHH-090
KHH-090-041,64000090-041,竹東里,前鎮區,高雄市,041,KHH,KHH-090
KHH-090-042,64000090-042,竹南里,前鎮區,高雄市,042,KHH,KHH-090
KHH-090-043,64000090-043,竹北里,前鎮區,高雄市,043,KHH,KHH-090
KHH-090-044,64000090-044,竹西里,前鎮區,高雄市,044,KHH,KHH-090
KHH-090-045,64000090-045,竹中里,前鎮區,高雄市,045,KHH,KHH-090
KHH-090-046,64000090-046,瑞竹里,前鎮區,高雄市,046,KHH,KHH-090
KHH-090-047,64000090-047,瑞南里,前鎮區,高雄市,047,KHH,KHH-090
KHH-090-048,64000090-048,瑞豐里,前鎮區,高雄市,048,KHH,KHH-090
KHH-090-049,64000090-049,瑞祥里,前鎮區,高雄市,049,KHH,KHH-090
KHH-090-050,64000090-050,瑞東里,前鎮區,高雄市,050,KHH,KHH-090
KHH-090-051,64000090-051,瑞和里,前鎮區,高雄市,051,KHH,KHH-090
KHH-090-052,64000090-052,瑞平里,前鎮區,高雄市,052,KHH,KHH-090
KHH-090-053,64000090-053,瑞隆里,前鎮區,高雄市,053,KHH,KHH-090
KHH-090-054,64000090-054,瑞北里,前鎮區,高雄市,054,KHH,KHH-090
KHH-090-055,64000090-055,瑞西里,前鎮區,高雄市,055,KHH,KHH-090
KHH-090-056,64000090-056,瑞崗里,前鎮區,高雄市,056,KHH,KHH-090
KHH-090-057,64000090-057,瑞興里,前鎮區,高雄市,057,KHH,KHH-090
KHH-090-058,64000090-058,瑞誠里,前鎮區,高雄市,058,KHH,KHH-090
KHH-090-059,64000090-059,瑞文里,前鎮區,高雄市,059,KHH,KHH-090
KHH-090-060,64000090-060,瑞華里,前鎮區,高雄市,060,KHH,KHH-090
KHH-090-061,64000090-061,瑞昌里,前鎮區,高雄市,061,KHH,KHH-090
KHH-100-001,64000100-001,旗下里,旗津區,高雄市,001,KHH,KHH-100
KHH-100-002,64000100-002,永安里,旗津區,高雄市,002,KHH,KHH-100
KHH-100-003,64000100-003,振興里,旗津區,高雄市,003,KHH,KHH-100
KHH-100-004,64000100-004,慈愛里,旗津區,高雄市,004,KHH,KHH-100
KHH-100-005,64000100-005,復興里,旗津區,高雄市,005,KHH,KHH-100
KHH-100-006,64000100-006,中華里,旗津區,高雄市,006,KHH,KHH-100
KHH-100-007,64000100-007,實踐里,旗津區,高雄市,007,KHH,KHH-100
KHH-100-008,64000100-008,北汕里,旗津區,高雄市,008,KHH,KHH-100
KHH-100-009,64000100-009,南汕里,旗津區,高雄市,009,KHH,KHH-100
KHH-100-010,64000100-010,上竹里,旗津區,高雄市,010,KHH,KHH-100
KHH-100-011,64000100-011,中洲里,旗津區,高雄市,011,KHH,KHH-100
KHH-100-012,64000100-012,安順里,旗津區,高雄市,012,KHH,KHH-100
KHH-100-013,64000100-013,中興里,旗津區,高雄市,013,KHH,KHH-100
KHH-110-001,64000110-001,小港里,小港區,高雄市,001,KHH,KHH-110
KHH-110-002,64000110-002,港口里,小港區,高雄市,002,KHH,KHH-110
KHH-110-003,64000110-003,港正里,小港區,高雄市,003,KHH,KHH-110
KHH-110-004,64000110-004,港墘里,小港區,高雄市,004,KHH,KHH-110
KHH-110-005,64000110-005,港明里,小港區,高雄市,005,KHH,KHH-110
KHH-110-006,64000110-006,港后里,小港區,高雄市,006,KHH,KHH-110
KHH-110-007,64000110-007,港南里,小港區,高雄市,007,KHH,KHH-110
KHH-110-008,64000110-008,港興里,小港區,高雄市,008,KHH,KHH-110
KHH-110-009,64000110-009,鳳宮里,小港區,高雄市,009,KHH,KHH-110
KHH-110-010,64000110-010,店鎮里,小港區,高雄市,010,KHH,KHH-110
KHH-110-011,64000110-011,大苓里,小港區,高雄市,011,KHH,KHH-110
KHH-110-012,64000110-012,二苓里,小港區,高雄市,012,KHH,KHH-110
KHH-110-013,64000110-013,三苓里,小港區,高雄市,013,KHH,KHH-110
KHH-110-014,64000110-014,正苓里,小港區,高雄市,014,KHH,KHH-110
KHH-110-015,64000110-015,順苓里,小港區,高雄市,015,KHH,KHH-110
KHH-110-016,64000110-016,六苓里,小港區,高雄市,016,KHH,KHH-110
KHH-110-017,64000110-017,宏亮里,小港區,高雄市,017,KHH,KHH-110
KHH-110-018,64000110-018,山東里,小港區,高雄市,018,KHH,KHH-110
KHH-110-019,64000110-019,青島里,小港區,高雄市,019,KHH,KHH-110
KHH-110-020,64000110-020,濟南里,小港區,高雄市,020,KHH,KHH-110
KHH-110-021,64000110-021,泰山里,小港區,高雄市,021,KHH,KHH-110
KHH-110-022,64000110-022,山明里,小港區,高雄市,022,KHH,KHH-110
KHH-110-023,64000110-023,高松里,小港區,高雄市,023,KHH,KHH-110
KHH-110-024,64000110-024,松金里,小港區,高雄市,024,KHH,KHH-110
KHH-110-025,64000110-025,松山里,小港區,高雄市,025,KHH,KHH-110
KHH-110-026,64000110-026,大坪里,小港區,高雄市,026,KHH,KHH-110
KHH-110-027,64000110-027,坪頂里,小港區,高雄市,027,KHH,KHH-110
KHH-110-028,64000110-028,孔宅里,小港區,高雄市,028,KHH,KHH-110
KHH-110-029,64000110-029,廈莊里,小港區,高雄市,029,KHH,KHH-110
KHH-110-030,64000110-030,合作里,小港區,高雄市,030,KHH,KHH-110
KHH-110-031,64000110-031,桂林里,小港區,高雄市,031,KHH,KHH-110
KHH-110-032,64000110-032,中厝里,小港區,高雄市,032,KHH,KHH-110
KHH-110-033,64000110-033,鳳鳴里,小港區,高雄市,033,KHH,KHH-110
KHH-110-034,64000110-034,龍鳳里,小港區,高雄市,034,KHH,KHH-110
KHH-110-035,64000110-035,鳳森里,小港區,高雄市,035,KHH,KHH-110
KHH-110-036,64000110-036,鳳林里,小港區,高雄市,036,KHH,KHH-110
KHH-110-037,64000110-037,鳳興里,小港區,高雄市,037,KHH,KHH-110
KHH-110-038,64000110-038,鳳源里,小港區,高雄市,038,KHH,KHH-110
KHH-120-001,64000120-001,縣口里,鳳山區,高雄市,001,KHH,KHH-120
KHH-120-002,64000120-002,成功里,鳳山區,高雄市,002,KHH,KHH-120
KHH-120-003,64000120-003,光明里,鳳山區,高雄市,003,KHH,KHH-120
KHH-120-004,64000120-004,興中里,鳳山區,高雄市,004,KHH,KHH-120
KHH-120-005,64000120-005,南興里,鳳山區,高雄市,005,KHH,KHH-120
KHH-120-006,64000120-006,和德里,鳳山區,高雄市,006,KHH,KHH-120
KHH-120-007,64000120-007,鳳崗里,鳳山區,高雄市,007,KHH,KHH-120
KHH-120-008,64000120-008,中和里,鳳山區,高雄市,008,KHH,KHH-120
KHH-120-009,64000120-009,鎮北里,鳳山區,高雄市,009,KHH,KHH-120
KHH-120-010,64000120-010,縣衙里,鳳山區,高雄市,010,KHH,KHH-120
KHH-120-011,64000120-011,文英里,鳳山區,高雄市,011,KHH,KHH-120
KHH-120-012,64000120-012,鎮西里,鳳山區,高雄市,012,KHH,KHH-120
KHH-120-013,64000120-013,鎮東里,鳳山區,高雄市,013,KHH,KHH-120
KHH-120-014,64000120-014,埤頂里,鳳山區,高雄市,014,KHH,KHH-120
KHH-120-015,64000120-015,中正里,鳳山區,高雄市,015,KHH,KHH-120
KHH-120-016,64000120-016,鎮南里,鳳山區,高雄市,016,KHH,KHH-120
KHH-120-017,64000120-017,老爺里,鳳山區,高雄市,017,KHH,KHH-120
KHH-120-018,64000120-018,瑞竹里,鳳山區,高雄市,018,KHH,KHH-120
KHH-120-019,64000120-019,忠義里,鳳山區,高雄市,019,KHH,KHH-120
KHH-120-020,64000120-020,誠義里,鳳山區,高雄市,020,KHH,KHH-120
KHH-120-021,64000120-021,新興里,鳳山區,高雄市,021,KHH,KHH-120
KHH-120-022,64000120-022,海光里,鳳山區,高雄市,022,KHH,KHH-120
KHH-120-023,64000120-023,海風里,鳳山區,高雄市,023,KHH,KHH-120
KHH-120-024,64000120-024,忠誠里,鳳山區,高雄市,024,KHH,KHH-120
KHH-120-025,64000120-025,新甲里,鳳山區,高雄市,025,KHH,KHH-120
KHH-120-026,64000120-026,武漢里,鳳山區,高雄市,026,KHH,KHH-120
KHH-120-027,64000120-027,正義里,鳳山區,高雄市,027,KHH,KHH-120
KHH-120-028,64000120-028,一甲里,鳳山區,高雄市,028,KHH,KHH-120
KHH-120-029,64000120-029,福興里,鳳山區,高雄市,029,KHH,KHH-120
KHH-120-030,64000120-030,東門里,鳳山區,高雄市,030,KHH,KHH-120
KHH-120-031,64000120-031,瑞興里,鳳山區,高雄市,031,KHH,KHH-120
KHH-120-032,64000120-032,天興里,鳳山區,高雄市,032,KHH,KHH-120
KHH-120-033,64000120-033,新強里,鳳山區,高雄市,033,KHH,KHH-120
KHH-120-034,64000120-034,國泰里,鳳山區,高雄市,034,KHH,KHH-120
KHH-120-035,64000120-035,鳳東里,鳳山區,高雄市,035,KHH,KHH-120
KHH-120-036,64000120-036,新富里,鳳山區,高雄市,036,KHH,KHH-120
KHH-120-037,64000120-037,國光里,鳳山區,高雄市,037,KHH,KHH-120
KHH-120-038,64000120-038,國隆里,鳳山區,高雄市,038,KHH,KHH-120
KHH-120-039,64000120-039,文德里,鳳山區,高雄市,039,KHH,KHH-120
KHH-120-040,64000120-040,過埤里,鳳山區,高雄市,040,KHH,KHH-120
KHH-120-041,64000120-041,曹公里,鳳山區,高雄市,041,KHH,KHH-120
KHH-120-042,64000120-042,興仁里,鳳山區,高雄市,042,KHH,KHH-120
KHH-120-043,64000120-043,五福里,鳳山區,高雄市,043,KHH,KHH-120
KHH-120-044,64000120-044,忠孝里,鳳山區,高雄市,044,KHH,KHH-120
KHH-120-045,64000120-045,生明里,鳳山區,高雄市,045,KHH,KHH-120
KHH-120-046,64000120-046,和興里,鳳山區,高雄市,046,KHH,KHH-120
KHH-120-047,64000120-047,協和里,鳳山區,高雄市,047,KHH,KHH-120
KHH-120-048,64000120-048,文山里,鳳山區,高雄市,048,KHH,KHH-120
KHH-120-049,64000120-049,福誠里,鳳山區,高雄市,049,KHH,KHH-120
KHH-120-050,64000120-050,誠德里,鳳山區,高雄市,050,KHH,KHH-120
KHH-120-051,64000120-051,三民里,鳳山區,高雄市,051,KHH,KHH-120
KHH-120-052,64000120-052,誠正里,鳳山區,高雄市,052,KHH,KHH-120
KHH-120-053,64000120-053,北門里,鳳山區,高雄市,053,KHH,KHH-120
KHH-120-054,64000120-054,富甲里,鳳山區,高雄市,054,KHH,KHH-120
KHH-120-055,64000120-055,南成里,鳳山區,高雄市,055,KHH,KHH-120
KHH-120-056,64000120-056,文華里,鳳山區,高雄市,056,KHH,KHH-120
KHH-120-057,64000120-057,大德里,鳳山區,高雄市,057,KHH,KHH-120
KHH-120-058,64000120-058,武松里,鳳山區,高雄市,058,KHH,KHH-120
KHH-120-059,64000120-059,文衡里,鳳山區,高雄市,059,KHH,KHH-120
KHH-120-060,64000120-060,文福里,鳳山區,高雄市,060,KHH,KHH-120
KHH-120-061,64000120-061,誠信里,鳳山區,高雄市,061,KHH,KHH-120
KHH-120-062,64000120-062,誠智里,鳳山區,高雄市,062,KHH,KHH-120
KHH-120-063,64000120-063,國富里,鳳山區,高雄市,063,KHH,KHH-120
KHH-120-064,64000120-064,武慶里,鳳山區,高雄市,064,KHH,KHH-120
KHH-120-065,64000120-065,海洋里,鳳山區,高雄市,065,KHH,KHH-120
KHH-120-066,64000120-066,新武里,鳳山區,高雄市,066,KHH,KHH-120
KHH-120-067,64000120-067,新樂里,鳳山區,高雄市,067,KHH,KHH-120
KHH-120-068,64000120-068,新泰里,鳳山區,高雄市,068,KHH,KHH-120
KHH-120-069,64000120-069,中崙里,鳳山區,高雄市,069,KHH,KHH-120
KHH-120-070,64000120-070,中榮里,鳳山區,高雄市,070,KHH,KHH-120
KHH-120-071,64000120-071,中民里,鳳山區,高雄市,071,KHH,KHH-120
KHH-120-072,64000120-072,二甲里,鳳山區,高雄市,072,KHH,KHH-120
KHH-120-073,64000120-073,龍成里,鳳山區,高雄市,073,KHH,KHH-120
KHH-120-074,64000120-074,富榮里,鳳山區,高雄市,074,KHH,KHH-120
KHH-120-075,64000120-075,善美里,鳳山區,高雄市,075,KHH,KHH-120
KHH-120-076,64000120-076,南和里,鳳山區,高雄市,076,KHH,KHH-120
KHH-120-077,64000120-077,福祥里,鳳山區,高雄市,077,KHH,KHH-120
KHH-120-078,64000120-078,保安里,鳳山區,高雄市,078,KHH,KHH-120
KHH-130-001,64000130-001,東林里,林園區,高雄市,001,KHH,KHH-130
KHH-130-002,64000130-002,林園里,林園區,高雄市,002,KHH,KHH-130
KHH-130-003,64000130-003,溪州里,林園區,高雄市,003,KHH,KHH-130
KHH-130-004,64000130-004,潭頭里,林園區,高雄市,004,KHH,KHH-130
KHH-130-005,64000130-005,中厝里,林園區,高雄市,005,KHH,KHH-130
KHH-130-006,64000130-006,中門里,林園區,高雄市,006,KHH,KHH-130
KHH-130-007,64000130-007,頂厝里,林園區,高雄市,007,KHH,KHH-130
KHH-130-008,64000130-008,港埔里,林園區,高雄市,008,KHH,KHH-130
KHH-130-009,64000130-009,西溪里,林園區,高雄市,009,KHH,KHH-130
KHH-130-010,64000130-010,港嘴里,林園區,高雄市,010,KHH,KHH-130
KHH-130-011,64000130-011,北汕里,林園區,高雄市,011,KHH,KHH-130
KHH-130-012,64000130-012,林內里,林園區,高雄市,012,KHH,KHH-130
KHH-130-013,64000130-013,王公里,林園區,高雄市,013,KHH,KHH-130
KHH-130-014,64000130-014,林家里,林園區,高雄市,014,KHH,KHH-130
KHH-130-015,64000130-015,龔厝里,林園區,高雄市,015,KHH,KHH-130
KHH-130-016,64000130-016,鳳芸里,林園區,高雄市,016,KHH,KHH-130
KHH-130-017,64000130-017,中芸里,林園區,高雄市,017,KHH,KHH-130
KHH-130-018,64000130-018,東汕里,林園區,高雄市,018,KHH,KHH-130
KHH-130-019,64000130-019,西汕里,林園區,高雄市,019,KHH,KHH-130
KHH-130-020,64000130-020,仁愛里,林園區,高雄市,020,KHH,KHH-130
KHH-130-021,64000130-021,文賢里,林園區,高雄市,021,KHH,KHH-130
KHH-130-022,64000130-022,廣應里,林園區,高雄市,022,KHH,KHH-130
KHH-130-023,64000130-023,五福里,林園區,高雄市,023,KHH,KHH-130
KHH-130-024,64000130-024,中汕里,林園區,高雄市,024,KHH,KHH-130
KHH-140-001,64000140-001,拷潭里,大寮區,高雄市,001,KHH,KHH-140
KHH-140-002,64000140-002,內坑里,大寮區,高雄市,002,KHH,KHH-140
KHH-140-003,64000140-003,大寮里,大寮區,高雄市,003,KHH,KHH-140
KHH-140-004,64000140-004,上寮里,大寮區,高雄市,004,KHH,KHH-140
KHH-140-005,64000140-005,三隆里,大寮區,高雄市,005,KHH,KHH-140
KHH-140-006,64000140-006,琉球里,大寮區,高雄市,006,KHH,KHH-140
KHH-140-007,64000140-007,翁園里,大寮區,高雄市,007,KHH,KHH-140
KHH-140-008,64000140-008,前庄里,大寮區,高雄市,008,KHH,KHH-140
KHH-140-009,64000140-009,中庄里,大寮區,高雄市,009,KHH,KHH-140
KHH-140-010,64000140-010,後庄里,大寮區,高雄市,010,KHH,KHH-140
KHH-140-011,64000140-011,義仁里,大寮區,高雄市,011,KHH,KHH-140
KHH-140-012,64000140-012,新厝里,大寮區,高雄市,012,KHH,KHH-140
KHH-140-013,64000140-013,過溪里,大寮區,高雄市,013,KHH,KHH-140
KHH-140-014,64000140-014,潮寮里,大寮區,高雄市,014,KHH,KHH-140
KHH-140-015,64000140-015,會結里,大寮區,高雄市,015,KHH,KHH-140
KHH-140-016,64000140-016,會社里,大寮區,高雄市,016,KHH,KHH-140
KHH-140-017,64000140-017,山頂里,大寮區,高雄市,017,KHH,KHH-140
KHH-140-018,64000140-018,忠義里,大寮區,高雄市,018,KHH,KHH-140
KHH-140-019,64000140-019,永芳里,大寮區,高雄市,019,KHH,KHH-140
KHH-140-020,64000140-020,義和里,大寮區,高雄市,020,KHH,KHH-140
KHH-140-021,64000140-021,溪寮里,大寮區,高雄市,021,KHH,KHH-140
KHH-140-022,64000140-022,江山里,大寮區,高雄市,022,KHH,KHH-140
KHH-140-023,64000140-023,昭明里,大寮區,高雄市,023,KHH,KHH-140
KHH-140-024,64000140-024,光武里,大寮區,高雄市,024,KHH,KHH-140
KHH-140-025,64000140-025,中興里,大寮區,高雄市,025,KHH,KHH-140
KHH-150-001,64000150-001,竹寮里,大樹區,高雄市,001,KHH,KHH-150
KHH-150-002,64000150-002,九曲里,大樹區,高雄市,002,KHH,KHH-150
KHH-150-003,64000150-003,久堂里,大樹區,高雄市,003,KHH,KHH-150
KHH-150-004,64000150-004,水安里,大樹區,高雄市,004,KHH,KHH-150
KHH-150-005,64000150-005,水寮里,大樹區,高雄市,005,KHH,KHH-150
KHH-150-006,64000150-006,檨腳里,大樹區,高雄市,006,KHH,KHH-150
KHH-150-007,64000150-007,興山里,大樹區,高雄市,007,KHH,KHH-150
KHH-150-008,64000150-008,和山里,大樹區,高雄市,008,KHH,KHH-150
KHH-150-009,64000150-009,姑山里,大樹區,高雄市,009,KHH,KHH-150
KHH-150-010,64000150-010,大坑里,大樹區,高雄市,010,KHH,KHH-150
KHH-150-011,64000150-011,井腳里,大樹區,高雄市,011,KHH,KHH-150
KHH-150-012,64000150-012,小坪里,大樹區,高雄市,012,KHH,KHH-150
KHH-150-013,64000150-013,龍目里,大樹區,高雄市,013,KHH,KHH-150
KHH-150-014,64000150-014,大樹里,大樹區,高雄市,014,KHH,KHH-150
KHH-150-015,64000150-015,三和里,大樹區,高雄市,015,KHH,KHH-150
KHH-150-016,64000150-016,溪埔里,大樹區,高雄市,016,KHH,KHH-150
KHH-150-017,64000150-017,興田里,大樹區,高雄市,017,KHH,KHH-150
KHH-150-018,64000150-018,統嶺里,大樹區,高雄市,018,KHH,KHH-150
KHH-160-001,64000160-001,嘉誠里,大社區,高雄市,001,KHH,KHH-160
KHH-160-002,64000160-002,保社里,大社區,高雄市,002,KHH,KHH-160
KHH-160-003,64000160-003,大社里,大社區,高雄市,003,KHH,KHH-160
KHH-160-004,64000160-004,翠屏里,大社區,高雄市,004,KHH,KHH-160
KHH-160-005,64000160-005,三奶里,大社區,高雄市,005,KHH,KHH-160
KHH-160-006,64000160-006,觀音里,大社區,高雄市,006,KHH,KHH-160
KHH-160-007,64000160-007,神農里,大社區,高雄市,007,KHH,KHH-160
KHH-160-008,64000160-008,中里里,大社區,高雄市,008,KHH,KHH-160
KHH-160-009,64000160-009,保安里,大社區,高雄市,009,KHH,KHH-160
