省市別,縣市別,選區別,鄉鎮市區,投開票所編號,0/候選人得票數,0/當選註記,0/得票率,1/候選人得票數,1/當選註記,1/得票率,2/候選人得票數,2/當選註記,2/得票率,3/候選人得票數,3/當選註記,3/得票率,4/候選人得票數,4/當選註記,4/得票率,5/候選人得票數,5/當選註記,5/得票率,6/候選人得票數,6/當選註記,6/得票率,7/候選人得票數,7/當選註記,7/得票率,8/候選人得票數,8/當選註記,8/得票率,9/候選人得票數,9/當選註記,9/得票率,10/候選人得票數,10/當選註記,10/得票率,11/候選人得票數,11/當選註記,11/得票率,12/候選人得票數,12/當選註記,12/得票率,13/候選人得票數,13/當選註記,13/得票率,14/候選人得票數,14/當選註記,14/得票率,15/候選人得票數,15/當選註記,15/得票率,16/候選人得票數,16/當選註記,16/得票率,17/候選人得票數,17/當選註記,17/得票率,18/候選人得票數,18/當選註記,18/得票率,19/候選人得票數,19/當選註記,19/得票率,有效票數,無效票數,投票數,已領未投票數,發出票數,用餘票數,選舉人數,投票率,應送投開票所數,已送投開票所數
7,10,08,02,0157,15,,25.42,6,*,10.17,13,*,22.03,10,,16.95,1,*,1.69,14,*,23.73,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,59,0,59,0,59,57,116,50.86,1,1
7,10,08,02,0158,46,,14.37,46,*,14.37,111,*,34.69,31,,9.69,43,*,13.44,43,*,13.44,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,320,7,327,0,327,185,512,63.87,1,1
7,10,08,02,0159,81,,37.16,13,*,5.96,103,*,47.25,7,,3.21,5,*,2.29,9,*,4.13,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,218,5,223,0,223,101,324,68.83,1,1
7,10,08,02,0160,13,,31.71,1,*,2.44,17,*,41.46,1,,2.44,3,*,7.32,6,*,14.63,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,41,3,44,0,44,33,77,57.14,1,1
7,10,08,02,0161,73,,25.89,30,*,10.64,67,*,23.76,63,,22.34,20,*,7.09,29,*,10.28,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,282,3,285,0,285,148,433,65.82,1,1
7,10,09,03,0000,228,,9.25,475,*,19.27,464,*,18.82,496,*,20.12,309,,12.54,493,*,20,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2465,48,2513,0,2513,1072,3585,70.1,15,15
7,10,09,03,0162,1,,3.57,1,*,3.57,15,*,53.57,11,*,39.29,0,,0,0,*,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,28,2,30,0,30,16,46,65.22,1,1
7,10,09,03,0163,2,,1.2,25,*,15.06,49,*,29.52,47,*,28.31,10,,6.02,33,*,19.88,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,166,3,169,0,169,131,300,56.33,1,1
7,10,09,03,0164,2,,20,0,*,0,2,*,20,2,*,20,2,,20,2,*,20,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,10,0,10,0,10,0,10,100,1,1
7,10,09,03,0165,0,,0,0,*,0,2,*,50,1,*,25,1,,25,0,*,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,4,1,5,0,5,0,5,100,1,1
7,10,09,03,0166,13,,9.42,11,*,7.97,65,*,47.1,36,*,26.09,0,,0,13,*,9.42,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,138,1,139,0,139,56,195,71.28,1,1
7,10,09,03,0167,6,,1.82,18,*,5.45,125,*,37.88,162,*,49.09,10,,3.03,9,*,2.73,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,330,6,336,0,336,105,441,76.19,1,1
7,10,09,03,0168,1,,1.18,2,*,2.35,27,*,31.76,41,*,48.24,4,,4.71,10,*,11.76,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,85,3,88,0,88,39,127,69.29,1,1
7,10,09,03,0169,6,,12.24,2,*,4.08,13,*,26.53,22,*,44.9,1,,2.04,5,*,10.2,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,49,0,49,0,49,15,64,76.56,1,1
7,10,09,03,0170,4,,3.85,19,*,18.27,41,*,39.42,29,*,27.88,2,,1.92,9,*,8.65,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,104,4,108,0,108,91,199,54.27,1,1
7,10,09,03,0171,1,,1.79,15,*,26.79,26,*,46.43,11,*,19.64,0,,0,3,*,5.36,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,56,3,59,0,59,39,98,60.2,1,1
7,10,09,03,0172,18,,10.53,27,*,15.79,45,*,26.32,24,*,14.04,11,,6.43,46,*,26.9,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,171,4,175,0,175,76,251,69.72,1,1
7,10,09,03,0173,73,,17.1,119,*,27.87,22,*,5.15,33,*,7.73,151,,35.36,29,*,6.79,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,427,5,432,0,432,170,602,71.76,1,1
7,10,09,03,0174,53,,12.5,137,*,32.31,11,*,2.59,35,*,8.25,80,,18.87,108,*,25.47,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,424,6,430,0,430,186,616,69.81,1,1
7,10,09,03,0175,30,,21.13,46,*,32.39,4,*,2.82,8,*,5.63,25,,17.61,29,*,20.42,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,142,3,145,0,145,49,194,74.74,1,1
7,10,09,03,0176,18,,5.44,53,*,16.01,17,*,5.14,34,*,10.27,12,,3.63,197,*,59.52,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,331,7,338,0,338,99,437,77.35,1,1
7,10,10,03,0000,259,,12.77,440,*,21.7,181,,8.93,262,,12.92,376,*,18.54,510,*,25.15,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2028,44,2072,1,2073,495,2568,80.69,6,6
7,10,10,03,0177,16,,7.8,20,*,9.76,16,,7.8,16,,7.8,53,*,25.85,84,*,40.98,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,205,5,210,0,210,44,254,82.68,1,1
7,10,10,03,0178,2,,1.36,35,*,23.81,20,,13.61,26,,17.69,32,*,21.77,32,*,21.77,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,147,13,160,0,160,73,233,68.67,1,1
7,10,10,03,0179,21,,7.02,63,*,21.07,33,,11.04,26,,8.7,82,*,27.42,74,*,24.75,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,299,6,305,0,305,115,420,72.62,1,1
7,10,10,03,0180,207,,25.18,299,*,36.37,27,,3.28,15,,1.82,160,*,19.46,114,*,13.87,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,822,13,835,0,835,163,998,83.67,1,1
7,10,10,03,0181,13,,4.04,13,*,4.04,77,,23.91,79,,24.53,17,*,5.28,123,*,38.2,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,322,3,325,0,325,53,378,85.98,1,1
7,10,10,03,0182,0,,0,10,*,4.29,8,,3.43,100,,42.92,32,*,13.73,83,*,35.62,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,233,4,237,1,238,47,285,83.16,1,1
